,id,name,age,nationality,overall,potential,club,value,wage,preferred_foot,international_reputation,skill_moves,position,joined,contract_valid_until,height,weight,release_clause
8256,209452,S. Rudol,23,Poland,64,69,Pogoń Szczecin,500.0,1.0,Right,1.0,2.0,CB,2012,2021-01-01,182.88,77.18,713.0
8257,216620,S. Tanabe,28,Japan,64,64,FC Tokyo,450.0,3.0,Right,1.0,2.0,LM,2009,2023-01-01,175.26,68.10000000000001,563.0
8258,219436,J. Clarke,23,England,64,68,Brentford,500.0,7.0,Right,1.0,3.0,RB,2013,2020-01-01,172.72,69.916,988.0
8259,190508,D. Hofbauer,27,Austria,64,64,SKN St. Pölten,475.0,4.0,Left,1.0,3.0,CM,2017,2020-01-01,180.34,76.272,689.0
8260,211245,M. Cebula,22,Poland,64,70,Korona Kielce,625.0,1.0,Right,1.0,3.0,CAM,2012,2019-01-01,177.79999999999998,64.922,969.0
8261,224301,K. Świderski,21,Poland,64,74,Jagiellonia Białystok,750.0,2.0,Left,1.0,3.0,ST,2014,2019-01-01,182.88,74.002,1200.0
8262,245549,Romera,30,Spain,64,64,UD Almería,325.0,2.0,Right,1.0,2.0,RB,2018,2020-01-01,177.79999999999998,69.916,504.0
8263,199470,M. Meilinger,26,Austria,64,64,SCR Altach,475.0,3.0,Left,1.0,3.0,RM,2018,2020-01-01,180.34,77.18,689.0
8264,224302,M. Wieteska,21,Poland,64,72,Legia Warszawa,575.0,2.0,Right,1.0,2.0,CB,2018,2022-01-01,187.96,77.18,920.0
8265,239918,Allef,23,Brazil,64,69,Vitória de Setúbal,625.0,2.0,Right,1.0,3.0,ST,2017,2020-01-01,175.26,72.186,1400.0
8266,225327,L. Gonnelli,25,Italy,64,70,Livorno,525.0,1.0,Right,1.0,2.0,CB,2011,2021-01-01,182.88,72.186,919.0
8267,234799,Y. Demoncy,22,France,64,72,US Orléans Loiret Football,575.0,1.0,Right,1.0,3.0,CDM,2018,2021-01-01,180.34,68.10000000000001,1100.0
8268,208944,N. Knight-Percival,31,England,64,64,Bradford City,300.0,3.0,Left,1.0,2.0,LCB,2016,2019-01-01,182.88,73.09400000000001,525.0
8269,228656,R. Allen,28,United States,64,64,Orlando City SC,350.0,2.0,Right,1.0,3.0,RB,2018,2023-01-01,180.34,78.99600000000001,525.0
8270,239920,Bruno Silva,25,Brazil,64,67,Moreirense FC,475.0,1.0,Left,1.0,2.0,LB,2017,2021-01-01,180.34,73.09400000000001,1000.0
8271,214321,G. Martínez,29,Chile,64,64,San Luis de Quillota,450.0,1.0,Right,1.0,2.0,ST,2016,2019-01-01,177.79999999999998,74.002,608.0
8272,226609,Cho Suk Jae,25,Korea Republic,64,67,Daegu FC,575.0,2.0,Right,1.0,2.0,ST,2018,2023-01-01,180.34,76.272,762.0
8273,227377,J. García,29,Colombia,64,64,La Equidad,350.0,1.0,Right,1.0,2.0,RCB,2018,2021-01-01,185.42,84.898,473.0
8274,228145,F. Hormazábal,22,Chile,64,75,CD O'Higgins,775.0,2.0,Right,1.0,3.0,RW,2017,2020-01-01,172.72,71.278,1200.0
8275,135218,D. Perquis,34,Poland,64,64,GFC Ajaccio,140.0,1.0,Right,1.0,2.0,CB,2017,2020-01-01,185.42,81.266,245.0
8276,210482,S. Piesinger,26,Austria,64,64,SCR Altach,400.0,3.0,Right,1.0,2.0,CDM,2017,2019-01-01,193.04,83.99000000000001,580.0
8277,222514,F. Woodman,21,England,64,78,Newcastle United,825.0,5.0,Right,1.0,1.0,GK,2014,2020-01-01,187.96,83.08200000000001,2100.0
8278,188978,M. Pedersen,28,Denmark,64,64,SønderjyskE,375.0,3.0,Right,1.0,2.0,RCB,2015,2021-01-01,182.88,87.168,469.0
8279,208691,C. Smith,22,Scotland,64,69,St. Mirren,600.0,2.0,Right,1.0,3.0,CAM,2017,2019-01-01,175.26,60.836,1100.0
8280,210739,C. Nielsen,24,Denmark,64,67,Odense Boldklub,575.0,3.0,Right,1.0,3.0,CM,2017,2020-01-01,180.34,76.272,762.0
8281,238131,H. Weigelt,20,Germany,64,76,AZ Alkmaar,725.0,2.0,Left,1.0,2.0,CB,2018,2021-01-01,187.96,74.91,1200.0
8282,202292,Kim Soo Beom,27,Korea Republic,64,64,Jeju United FC,375.0,2.0,Right,1.0,2.0,LB,2014,2022-01-01,175.26,66.284,469.0
8283,217140,A. Gilliead,22,England,64,74,Shrewsbury,725.0,2.0,Right,1.0,3.0,LM,2018,2020-01-01,182.88,69.916,1400.0
8284,152116,J. Aigner,37,Austria,64,64,SCR Altach,160.0,3.0,Right,1.0,2.0,ST,2012,2019-01-01,185.42,81.266,232.0
8285,219956,P. Ceccaroni,22,Italy,64,70,Padova,525.0,1.0,Left,1.0,2.0,CB,2016,2019-06-30,187.96,76.272,4585.06080634501
8286,224308,O. Aydoğan,21,Germany,64,69,Beşiktaş JK,600.0,7.0,Right,1.0,3.0,CAM,2016,2020-01-01,175.26,67.19200000000001,1200.0
8287,233012,Hong Jeong Un,23,Korea Republic,64,72,Daegu FC,575.0,1.0,Right,1.0,2.0,LCB,2016,2020-01-01,187.96,76.272,834.0
8288,239412,G. Loiacono,26,Italy,64,64,Foggia,400.0,1.0,Right,1.0,2.0,CB,2012,2021-01-01,182.88,77.18,640.0
8289,242484,J. Aguirre,21,Colombia,64,72,Itagüí Leones FC,575.0,1.0,Left,1.0,2.0,LCB,2016,2021-01-01,185.42,69.008,891.0
8290,242740,Tiago Marques,30,Brazil,64,64,Jeju United FC,425.0,2.0,Right,1.0,2.0,ST,2018,2021-01-01,193.04,78.08800000000001,531.0
8291,188724,M. Pietrowski,30,Poland,64,64,Piast Gliwice,325.0,2.0,Right,1.0,2.0,LB,2015,2019-01-01,182.88,78.99600000000001,439.0
8292,219957,J. Laursen,23,Denmark,64,71,Odense Boldklub,525.0,3.0,Left,1.0,3.0,LWB,2014,2020-01-01,180.34,76.272,761.0
8293,234293,A. Tanaka,30,Japan,64,64,Cerezo Osaka,425.0,2.0,Right,1.0,2.0,CAM,2018,2021-01-01,167.64000000000001,68.10000000000001,531.0
8294,242485,J. Goitia,23,Argentina,64,71,San Martín de San Juan,525.0,3.0,Right,1.0,2.0,RB,2017,2021-01-01,175.26,71.278,866.0
8295,229174,D. Niepsuj,22,Poland,64,71,Pogoń Szczecin,525.0,1.0,Right,1.0,2.0,RB,2016,2019-01-01,182.88,76.272,814.0
8296,231222,F. Henríquez,23,Argentina,64,71,Godoy Cruz,625.0,3.0,Left,1.0,3.0,CDM,2015,2021-01-01,185.42,74.002,1000.0
8297,235574,Lucas França,22,Brazil,64,74,CD Nacional,550.0,2.0,Right,1.0,1.0,GK,2018,2021-01-01,193.04,86.26,1300.0
8298,192566,M. Janzer,26,Germany,64,65,Eintracht Braunschweig,525.0,2.0,Right,1.0,3.0,LM,2018,2020-01-01,177.79999999999998,77.18,801.0
8299,199479,B. Uaferro,26,Germany,64,67,SC Fortuna Köln,475.0,1.0,Right,1.0,2.0,RCB,2014,2019-01-01,190.5,88.07600000000001,724.0
8300,213815,M. Uhre,23,Denmark,64,71,Brøndby IF,650.0,6.0,Right,1.0,2.0,ST,2018,2022-01-01,187.96,88.98400000000001,975.0
8301,222519,A. Stølås,29,Norway,64,64,FK Haugesund,350.0,1.0,Left,1.0,3.0,LB,2014,2019-01-01,182.88,74.91,438.0
8302,225847,S. Mallan,22,Scotland,64,75,Hibernian,750.0,2.0,Right,1.0,3.0,LCM,2018,2022-01-01,177.79999999999998,69.008,1500.0
8303,237623,S. Roa,22,Colombia,64,73,Patriotas Boyacá FC,600.0,1.0,Right,1.0,2.0,RB,2018,2021-01-01,177.79999999999998,72.186,930.0
8304,136504,Cho Sung Hwan,36,Korea Republic,64,64,Jeonbuk Hyundai Motors,60.0,2.0,Right,1.0,2.0,CB,2015,2021-01-01,182.88,78.08800000000001,78.0
8305,219448,M. Heinloth,26,Germany,64,66,Zagłębie Sosnowiec,450.0,1.0,Right,1.0,2.0,RB,2018,2019-01-01,177.79999999999998,74.91,641.0
8306,231992,K. Fisher,24,United States,64,67,Montreal Impact,475.0,2.0,Right,1.0,2.0,CB,2016,2018-01-01,182.88,78.08800000000001,748.0
8307,244280,A. Fein,19,Germany,64,79, SSV Jahn Regensburg,950.0,6.0,Right,1.0,3.0,LDM,2016,2019-06-30,187.96,81.266,4585.06080634501
8308,197945,R. Bowman,26,England,64,65,Motherwell,550.0,2.0,Right,1.0,2.0,ST,2016,2019-01-01,185.42,83.08200000000001,1000.0
8309,231737,N. Karger,25,Germany,64,67,TSV 1860 München,575.0,2.0,Right,1.0,2.0,LW,2015,2020-01-01,182.88,78.99600000000001,877.0
8310,244025,D. Osei Yaw,19,France,64,75,Toulouse Football Club,750.0,3.0,Right,1.0,3.0,RW,2018,2019-01-01,182.88,72.186,1700.0
8311,210490,K. Dobras,25,Austria,64,65,SCR Altach,525.0,3.0,Right,1.0,3.0,LM,2017,2022-01-01,172.72,74.91,801.0
8312,240442,I. Faraj,19,France,64,80,LOSC Lille,975.0,3.0,Right,1.0,3.0,RM,2016,2022-01-01,177.79999999999998,64.014,2600.0
8313,207675,C. Mallace,28,Scotland,64,64,Los Angeles FC,375.0,2.0,Right,1.0,2.0,CDM,2018,2019-01-01,182.88,84.898,563.0
8314,213307,D. Serna,24,United States,64,69,Colorado Rapids,600.0,2.0,Left,1.0,2.0,CAM,2013,2023-01-01,170.18,63.106,915.0
8315,186939,C. Nöthe,30,Germany,64,64,DSC Arminia Bielefeld,425.0,4.0,Right,1.0,3.0,LM,2015,2019-01-01,182.88,81.266,680.0
8316,204348,J. Allansson,25,Sweden,64,67,Randers FC,550.0,3.0,Right,1.0,3.0,CM,2015,2018-01-01,175.26,69.008,729.0
8317,211004,Han Kook Young,28,Korea Republic,64,64,Gangwon FC,450.0,2.0,Right,1.0,3.0,CM,2017,2022-01-01,182.88,73.09400000000001,563.0
8318,227900,N. Tripichio,22,Argentina,64,74,Defensa y Justicia,625.0,2.0,Right,1.0,2.0,RB,2018,2021-01-01,175.26,68.10000000000001,1100.0
8319,232252,A. Walkes,21,England,64,72,Portsmouth,575.0,2.0,Right,1.0,2.0,RB,2018,2020-01-01,187.96,83.08200000000001,1100.0
8320,233276,A. Dozzell,19,England,64,80,Ipswich Town,950.0,1.0,Left,1.0,3.0,CM,2016,2020-01-01,177.79999999999998,64.014,2400.0
8321,180284,Kim Dong Suk,31,Korea Republic,64,64,Incheon United FC,375.0,2.0,Right,1.0,3.0,CM,2015,2021-01-01,175.26,68.10000000000001,469.0
8322,191548,C. Masuda,33,Japan,64,64,Shimizu S-Pulse,180.0,1.0,Right,1.0,2.0,CDM,2017,2021-01-01,177.79999999999998,74.91,225.0
8323,192316,G. Kongshavn,27,Norway,64,65,Tromsø IL,350.0,1.0,Right,1.0,1.0,GK,2015,2019-01-01,187.96,89.892,464.0
8324,206142,T. Dieng,26,France,64,66,Southend United,450.0,2.0,Right,1.0,2.0,CAM,2018,2020-01-01,187.96,78.99600000000001,821.0
8325,237374,O. Atasayar,23,Turkey,64,72,Bursaspor,575.0,3.0,Left,1.0,2.0,LB,2017,2021-01-01,182.88,74.002,1300.0
8326,240446,C. Tilt,26,England,64,67,Blackpool,475.0,2.0,Left,1.0,2.0,LCB,2017,2019-01-01,193.04,74.91,867.0
8327,241470,Álex Centelles,18,Spain,64,77,Valencia CF,700.0,3.0,Left,1.0,3.0,LB,2017,2023-01-01,185.42,67.19200000000001,1900.0
8328,204095,R. Jackson,27,England,64,64,Colchester United,375.0,3.0,Right,1.0,2.0,RB,2017,2020-01-01,175.26,64.922,656.0
8329,212543,V. Milke,23,Mexico,64,72,Querétaro,575.0,2.0,Left,1.0,2.0,CB,2013,2023-01-01,182.88,72.186,1100.0
8330,213823,C. Rojas,32,Chile,64,64,CD Antofagasta,260.0,1.0,Right,1.0,2.0,CB,2013,2018-01-01,175.26,74.002,351.0
8331,240959,Steven Prieto,20,Spain,64,75,Real Oviedo,775.0,2.0,Right,1.0,2.0,ST,2016,2020-01-01,182.88,74.002,1400.0
8332,187455,Ko Seul Ki,32,Korea Republic,64,64,Incheon United FC,260.0,1.0,Right,1.0,3.0,RCM,2018,2019-01-01,182.88,78.99600000000001,325.0
8333,206656,M. Campos,29,Chile,64,64,Audax Italiano,350.0,1.0,Left,1.0,2.0,LM,2016,2018-01-01,177.79999999999998,76.272,473.0
8334,229441,G. Rivas,22,Chile,64,72,San Luis de Quillota,650.0,1.0,Right,1.0,3.0,CM,2014,2018-01-01,170.18,67.19200000000001,1000.0
8335,241985,Pep Biel,21,Spain,64,72,Real Zaragoza,650.0,2.0,Left,1.0,2.0,CM,2017,2022-01-01,167.64000000000001,64.014,1200.0
8336,210498,F. Darwish,26,Saudi Arabia,64,64,Al Wehda,375.0,5.0,Right,1.0,3.0,RB,2018,2020-01-01,175.26,64.014,638.0
8337,222018,R. Arciero,25,Argentina,64,69,Club Atlético Banfield,500.0,3.0,Right,1.0,2.0,RB,2018,2019-01-01,177.79999999999998,69.916,788.0
8338,235842,A. Pinamonti,19,Italy,64,80,Frosinone,975.0,6.0,Right,1.0,3.0,ST,2016,2019-06-30,187.96,72.186,4585.06080634501
8339,179778,B. Evans,33,United States,64,64,Sporting Kansas City,180.0,2.0,Right,1.0,2.0,CB,2018,2019-01-01,185.42,77.18,270.0
8340,209475,J. O'Sullivan,24,Republic of Ireland,64,67,Blackpool,575.0,2.0,Right,1.0,2.0,RM,2018,2019-01-01,180.34,83.08200000000001,1000.0
8341,214595,P. Schorr,23,Germany,64,69,VfR Aalen,500.0,1.0,Left,1.0,2.0,LM,2017,2019-01-01,182.88,78.08800000000001,763.0
8342,221763,Kim Shin,23,Korea Republic,64,69,Gyeongnam FC,625.0,2.0,Right,1.0,2.0,ST,2018,2023-01-01,180.34,73.09400000000001,828.0
8343,226116,R. Sweeney,21,Republic of Ireland,64,72,Mansfield Town,575.0,6.0,Left,1.0,2.0,LCB,2016,2019-06-30,193.04,87.168,4585.06080634501
8344,244548,E. Zambataro,19,Italy,64,74,Padova,600.0,1.0,Left,1.0,3.0,LB,2018,2020-01-01,177.79999999999998,64.922,1100.0
8345,170309,F. Piovaccari,33,Italy,64,64,Córdoba CF,280.0,3.0,Right,1.0,2.0,ST,2018,2019-01-01,180.34,77.18,434.0
8346,184901,Shin Kwang Hoon,31,Korea Republic,64,64,FC Seoul,300.0,2.0,Right,1.0,2.0,RB,2017,2021-01-01,177.79999999999998,77.18,375.0
8347,210502,M. Kuttin,24,Austria,64,66,FC Admira Wacker Mödling,400.0,2.0,Right,1.0,1.0,GK,2012,2019-01-01,193.04,93.97800000000001,610.0
8348,216134,K. Pallesen,28,Denmark,64,64,Aalborg BK,350.0,3.0,Right,1.0,3.0,RB,2017,2020-01-01,175.26,72.186,438.0
8349,216390,O. Álvarez,23,Colombia,64,72,Patriotas Boyacá FC,675.0,1.0,Right,1.0,3.0,ST,2017,2023-01-01,177.79999999999998,78.08800000000001,1000.0
8350,232519,G. Middleton,18,Scotland,64,84,Rangers FC,925.0,6.0,Left,1.0,3.0,LW,2018,2023-01-01,175.26,68.10000000000001,2600.0
8351,239175,J. Eskesen,19,Denmark,64,75,Odense Boldklub,750.0,2.0,Right,1.0,3.0,LCM,2017,2021-01-01,175.26,68.10000000000001,1100.0
8352,246599,Guillem Jaime,19,Spain,64,80,FC Barcelona,975.0,13.0,Right,1.0,3.0,RW,2018,2020-01-01,177.79999999999998,69.916,2600.0
8353,215368,R. Ranftl,26,Austria,64,65,LASK Linz,525.0,3.0,Right,1.0,3.0,RM,2015,2019-01-01,180.34,74.91,801.0
8354,172872,M. Yıldırım,31,Turkey,64,64,Yeni Malatyaspor,300.0,3.0,Right,1.0,2.0,LDM,2017,2020-01-01,170.18,68.10000000000001,600.0
8355,212041,M. Ingebrigtsen,21,Norway,64,73,Tromsø IL,700.0,1.0,Left,1.0,3.0,RS,2018,2021-01-01,170.18,68.10000000000001,1000.0
8356,215113,N. Bertocchi,29,Argentina,64,64,Club Deportes Temuco,425.0,1.0,Right,1.0,2.0,CM,2018,2019-01-01,193.04,82.174,574.0
8357,219721,A. Camigliano,23,Italy,64,70,Cittadella,525.0,1.0,Right,1.0,2.0,CB,2017,2020-01-01,187.96,82.174,919.0
8358,221001,U. Saltnes,25,Norway,64,67,FK Bodø/Glimt,550.0,1.0,Right,1.0,2.0,LCM,2012,2020-01-01,187.96,78.08800000000001,729.0
8359,237385,I. Harkes,23,United States,64,71,DC United,625.0,2.0,Right,1.0,3.0,CM,2017,2020-01-01,182.88,73.09400000000001,1100.0
8360,245577,José González,22,Spain,64,73,Granada CF,675.0,2.0,Right,1.0,2.0,CM,2017,2020-01-01,182.88,74.91,1200.0
8361,202570,J. Maurer,29,United States,64,64,FC Dallas,300.0,2.0,Right,1.0,1.0,GK,2018,2022-01-01,187.96,83.99000000000001,450.0
8362,187722,J. Ibarra,29,Mexico,64,64,Lobos BUAP,425.0,2.0,Right,1.0,3.0,CM,2018,2020-01-01,170.18,69.916,701.0
8363,243275,L. Mai,18,Germany,64,84,FC Bayern München,850.0,5.0,Right,1.0,2.0,CB,2018,2021-01-01,190.5,88.07600000000001,2300.0
8364,214860,P. Jerez,33,Chile,64,64,CD Antofagasta,170.0,1.0,Left,1.0,2.0,LB,2012,2018-01-01,167.64000000000001,66.284,230.0
8365,221772,A. Al Bishi,24,Saudi Arabia,64,69,Al Faisaly,600.0,5.0,Left,1.0,2.0,RM,2018,2020-01-01,170.18,69.008,1000.0
8366,236364,D. Watts,21,Republic of Ireland,64,77,Shamrock Rovers,875.0,1.0,Right,1.0,3.0,RDM,2018,2020-01-01,177.79999999999998,68.10000000000001,1900.0
8367,239948,S. Reyes,20,Mexico,64,78,Monarcas Morelia,1000.0,2.0,Left,1.0,3.0,LW,2017,2018-01-01,175.26,71.278,2300.0
8368,225101,M. Vitale,20,Italy,64,73,SPAL,700.0,2.0,Left,1.0,3.0,CM,2018,2020-01-01,182.88,76.272,1400.0
8369,239181,M. Seegert,24,Germany,64,70,SV Sandhausen,525.0,1.0,Right,1.0,2.0,CB,2017,2019-01-01,185.42,77.18,945.0
8370,138830,D. Lewington,34,England,64,64,Milton Keynes Dons,130.0,3.0,Left,1.0,2.0,LWB,2002,2019-01-01,182.88,86.26,228.0
8371,246606,Fran García,18,Spain,64,79,Real Madrid,825.0,9.0,Left,1.0,2.0,LB,2018,2019-01-01,170.18,63.106,2200.0
8372,245071,Mika,21,Portugal,64,74,GD Chaves,725.0,2.0,Right,1.0,3.0,LW,2018,2021-01-01,177.79999999999998,64.014,1700.0
8373,190031,D. Massey,30,Republic of Ireland,64,64,Dundalk,325.0,1.0,Left,1.0,2.0,LB,2013,2020-01-01,182.88,74.002,504.0
8374,211536,M. O'Hara,22,Scotland,64,72,Peterborough United,650.0,3.0,Right,1.0,3.0,CM,2018,2021-01-01,182.88,72.186,1300.0
8375,233040,J. Augustinsson,22,Sweden,64,72,Djurgårdens IF,575.0,1.0,Left,1.0,2.0,LB,2016,2021-01-01,185.42,81.266,834.0
8376,189008,L. Pérez,29,Mexico,64,64,Club Necaxa,350.0,3.0,Right,1.0,2.0,CDM,2017,2019-01-01,175.26,77.18,595.0
8377,202321,Gerard Oliva,28,Spain,64,64,Cracovia,475.0,2.0,Left,1.0,2.0,ST,2018,2021-01-01,190.5,84.898,641.0
8378,211537,J. Hamilton,24,Scotland,64,70,Dundee FC,450.0,1.0,Right,1.0,1.0,GK,2018,2022-01-01,187.96,74.91,878.0
8379,225361,L. McGee,22,England,64,74,Portsmouth,550.0,2.0,Right,1.0,1.0,GK,2017,2020-01-01,193.04,83.08200000000001,1100.0
8380,232017,T. Alfaro,25,Mexico,64,69,Seattle Sounders FC,500.0,2.0,Left,1.0,2.0,CB,2016,2018-01-01,187.96,86.26,788.0
8381,238929,M. Wagner,31,Germany,64,64,SV Meppen,400.0,1.0,Left,1.0,3.0,CAM,2013,2019-01-01,167.64000000000001,71.278,580.0
8382,228690,A. Awaji,28,Saudi Arabia,64,64,Al Ahli,450.0,8.0,Left,1.0,4.0,LM,2016,2021-01-01,170.18,62.198,765.0
8383,243282,D. McNeil,18,England,64,79,Burnley,925.0,5.0,Left,1.0,3.0,LM,2018,2020-01-01,182.88,68.10000000000001,2300.0
8384,207443,P. Charruau,24,France,64,69,Red Star FC,425.0,1.0,Right,1.0,1.0,GK,2018,2022-01-01,187.96,86.26,776.0
8385,235347,T. Pearce,20,England,64,79,Leeds United,900.0,6.0,Left,1.0,2.0,LB,2016,2022-01-01,185.42,69.916,2300.0
8386,237139,T. Oakley-Boothe,18,England,64,81,Tottenham Hotspur,925.0,7.0,Right,1.0,3.0,CM,2017,2021-01-01,182.88,68.10000000000001,2300.0
8387,237397,B. Kallman,27,United States,64,66,Minnesota United FC,450.0,2.0,Right,1.0,2.0,LCB,2017,2020-01-01,187.96,86.26,709.0
8388,181845,Li Wei,33,China PR,64,64,Shandong Luneng TaiShan FC,180.0,4.0,Right,1.0,3.0,CDM,2014,2018-01-01,180.34,76.272,387.0
8389,203862,H. Silva,26,Argentina,64,69,Defensa y Justicia,500.0,3.0,Right,1.0,2.0,CB,2016,2022-01-01,175.26,77.18,788.0
8390,213334,K. Coulibaly,25,France,64,66,Willem II,550.0,2.0,Left,1.0,3.0,LW,2017,2020-01-01,182.88,79.904,839.0
8391,241238,J. Deminguet,20,France,64,76,Stade Malherbe Caen,800.0,4.0,Left,1.0,3.0,CM,2017,2021-01-01,177.79999999999998,74.002,1800.0
8392,186198,J. Mellis,27,England,64,64,Mansfield Town,475.0,5.0,Right,1.0,3.0,RCM,2017,2019-01-01,180.34,69.008,831.0
8393,189783,M. Di Piazza,30,Italy,64,64,Cosenza,425.0,1.0,Right,1.0,2.0,ST,2018,2020-01-01,182.88,77.18,659.0
8394,237144,B. Fernández,26,Colombia,64,66,Deportivo Pasto,550.0,1.0,Right,1.0,2.0,ST,2018,2021-01-01,182.88,79.904,784.0
8395,181848,Zhou Haibin,32,China PR,64,64,Shandong Luneng TaiShan FC,260.0,4.0,Right,1.0,2.0,CDM,2017,2019-01-01,182.88,74.91,559.0
8396,229465,S. Leyton,25,Chile,64,69,CD Everton de Viña del Mar,600.0,1.0,Right,1.0,2.0,CM,2016,2023-01-01,177.79999999999998,68.10000000000001,855.0
8397,241497,C. Dagba,19,France,64,79,Paris Saint-Germain,875.0,5.0,Right,1.0,3.0,RB,2018,2023-01-01,170.18,62.198,2200.0
8398,224090,P. Müller,23,Germany,64,68,SC Preußen Münster,600.0,1.0,Right,1.0,3.0,RM,2018,2019-01-01,175.26,74.002,915.0
8399,204635,S. Jombati,30,Portugal,64,64,Wycombe Wanderers,325.0,2.0,Right,1.0,2.0,RCB,2014,2020-01-01,182.88,74.91,569.0
8400,186715,S. Salinas,32,United States,64,64,San Jose Earthquakes,250.0,2.0,Right,1.0,2.0,LB,2011,2018-01-01,177.79999999999998,68.10000000000001,363.0
8401,227164,D. Parra,26,Colombia,64,68,Patriotas Boyacá FC,475.0,1.0,Right,1.0,2.0,CB,2016,2023-01-01,175.26,72.186,677.0
8402,230236,Leonardo Freijão,34,Brazil,64,64,Ceará Sporting Club,140.0,4.0,Right,1.0,2.0,CDM,2018,2021-01-01,175.26,72.186,259.0
8403,190556,D. Powell,27,England,64,64,Northampton Town,475.0,4.0,Right,1.0,3.0,LM,2017,2019-01-01,187.96,83.99000000000001,831.0
8404,203357,D. Potts,24,England,64,70,Luton Town,525.0,2.0,Left,1.0,2.0,LB,2015,2021-01-01,172.72,69.916,1000.0
8405,223069,O. Sowunmi,22,England,64,69,Yeovil Town,500.0,2.0,Right,1.0,2.0,RCB,2015,2020-01-01,198.12,93.07000000000001,913.0
8406,199774,J. Bertilsson,30,Sweden,64,64,Örebro SK,425.0,2.0,Right,1.0,3.0,RW,2018,2021-01-01,177.79999999999998,68.10000000000001,531.0
8407,224094,J. Bachmann,22,Germany,64,68,FC Würzburger Kickers,500.0,2.0,Right,1.0,2.0,RDM,2018,2020-01-01,190.5,83.99000000000001,763.0
8408,122718,P. Heerwagen,35,Germany,64,64,FC Ingolstadt 04,110.0,3.0,Right,1.0,1.0,GK,2018,2019-01-01,193.04,88.98400000000001,176.0
8409,204383,B. McNamee,26,Republic of Ireland,64,66,Cork City,550.0,1.0,Left,1.0,3.0,CAM,2017,2018-01-01,175.26,78.08800000000001,894.0
8410,53855,N. Tyson,36,England,64,64,Wycombe Wanderers,150.0,2.0,Left,1.0,3.0,LW,2017,2019-01-01,182.88,64.014,263.0
8411,208992,S. Al Qumayzi,26,Saudi Arabia,64,64,Al Shabab,375.0,6.0,Right,1.0,2.0,RB,2011,2019-01-01,180.34,64.922,619.0
8412,162144,C. Agnelli,32,Italy,64,64,Foggia,350.0,1.0,Right,1.0,2.0,CM,2013,2020-01-01,175.26,69.916,560.0
8413,233568,Lee Sang Heon,20,Korea Republic,64,72,Jeonnam Dragons,675.0,2.0,Right,1.0,3.0,CF,2018,2021-01-01,177.79999999999998,67.19200000000001,979.0
8414,237920,B. Bronico,23,United States,64,71,Chicago Fire,625.0,2.0,Right,1.0,3.0,LDM,2017,2019-01-01,172.72,69.916,1000.0
8415,239712,M. Okugawa,22,Japan,64,72,Holstein Kiel,675.0,6.0,Left,1.0,3.0,RM,2016,2019-06-30,175.26,62.198,4585.06080634501
8416,189792,T. Obadeyi,28,England,64,64,FC Sochaux-Montbéliard,450.0,2.0,Left,1.0,2.0,LM,2018,2020-01-01,182.88,86.26,788.0
8417,158305,Liu Jian,33,China PR,64,64,Beijing Renhe FC,180.0,3.0,Right,1.0,2.0,CB,2018,2020-01-01,182.88,73.09400000000001,387.0
8418,224865,C. Wighton,20,Scotland,64,75,Heart of Midlothian,775.0,2.0,Right,1.0,3.0,ST,2018,2021-01-01,185.42,72.186,1500.0
8419,237409,Y. Segawa,24,Japan,64,69,Kashiwa Reysol,625.0,3.0,Right,1.0,2.0,RS,2018,2021-01-01,170.18,67.19200000000001,828.0
8420,237665,K. Chinen,23,Japan,64,67,Kawasaki Frontale,575.0,2.0,Right,1.0,3.0,CF,2017,2021-01-01,177.79999999999998,71.278,791.0
8421,221282,J. Stacey,22,England,64,74,Luton Town,625.0,2.0,Right,1.0,2.0,RB,2017,2020-01-01,177.79999999999998,62.198,1200.0
8422,210275,S. Rakowitz,28,Austria,64,64,FC Wacker Innsbruck,450.0,3.0,Right,1.0,3.0,RM,2017,2019-01-01,172.72,66.284,653.0
8423,228707,Diego Alende,20,Spain,64,74,RC Celta,650.0,3.0,Right,1.0,2.0,CB,2016,2019-01-01,182.88,76.272,1500.0
8424,233315,S. Clare,21,England,64,75,Heart of Midlothian,775.0,2.0,Right,1.0,3.0,CAM,2018,2021-01-01,190.5,78.99600000000001,1500.0
8425,199780,M. Exslager,27,Germany,64,65,SC Fortuna Köln,525.0,1.0,Right,1.0,3.0,ST,2017,2019-01-01,175.26,71.278,801.0
8426,218212,A. Noppert,24,Netherlands,64,69,Foggia,425.0,1.0,Right,1.0,1.0,GK,2018,2023-01-01,203.20000000000002,93.97800000000001,712.0
8427,222308,Hu Yanqiang,25,China PR,64,67,Beijing Sinobo Guoan FC,550.0,4.0,Right,1.0,2.0,CM,2018,2020-01-01,177.79999999999998,59.928000000000004,1300.0
8428,235876,N. Gil,21,Colombia,64,76,Independiente Santa Fe,700.0,1.0,Left,1.0,2.0,LB,2016,2019-01-01,182.88,77.18,1100.0
8429,171620,A. Wordsworth,29,England,64,64,AFC Wimbledon,425.0,2.0,Left,1.0,2.0,CM,2018,2020-01-01,185.42,76.272,744.0
8430,243556,Andújar,26,Spain,64,67,CF Rayo Majadahonda,475.0,2.0,Right,1.0,2.0,CB,2017,2019-01-01,187.96,78.99600000000001,772.0
